ANO_ELEICAO,NM_MUNICIPIO,NR_ZONA,NR_SECAO,NM_LOCAL_VOTACAO,QT_VOTOS_SAMIR,QT_VOTOS_VALIDOS_SECAO,Local_Busca_Geografica
2024,RIO BRANCO,1,480,ESCOLA JOAO MARIANO,1,1856,"RIO BRANCO, Acre, Brasil, ESCOLA JOAO MARIANO"
2024,RIO BRANCO,1,546,ESCOLA PROF RAIMUNDA SILVA PARÁ,2,2895,"RIO BRANCO, Acre, Brasil, ESCOLA PROF RAIMUNDA SILVA PARÁ"
2024,RIO BRANCO,1,713,ESCOLA THEODOLINA FALCAO MACEDO,6,3506,"RIO BRANCO, Acre, Brasil, ESCOLA THEODOLINA FALCAO MACEDO"
2024,RIO BRANCO,1,422,ESCOLA MARIA ANGÉLICA DE CASTRO,4,2569,"RIO BRANCO, Acre, Brasil, ESCOLA MARIA ANGÉLICA DE CASTRO"
2024,RIO BRANCO,1,64,ESCOLA DR. CARLOS VASCONCELOS,2,1236,"RIO BRANCO, Acre, Brasil, ESCOLA DR. CARLOS VASCONCELOS"
2024,RIO BRANCO,1,650,ESCOLA ESTADUAL RAIMUNDO HERMINIO DE MELO,12,3328,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL RAIMUNDO HERMINIO DE MELO"
2024,RIO BRANCO,9,87,ESCOLA HENRIQUE LIMA,12,1201,"RIO BRANCO, Acre, Brasil, ESCOLA HENRIQUE LIMA"
2024,RIO BRANCO,9,435,COLÉGIO MILITAR TIRADENTES,4,2380,"RIO BRANCO, Acre, Brasil, COLÉGIO MILITAR TIRADENTES"
2024,RIO BRANCO,1,768,ESCOLA DR. MARIO DE OLIVEIRA,11,3700,"RIO BRANCO, Acre, Brasil, ESCOLA DR. MARIO DE OLIVEIRA"
2024,RIO BRANCO,9,385,ESCOLA JOELMA OLIVEIRA DE LIMA,3,2097,"RIO BRANCO, Acre, Brasil, ESCOLA JOELMA OLIVEIRA DE LIMA"
2024,RIO BRANCO,1,512,IDAF - VILA ACRE,7,2810,"RIO BRANCO, Acre, Brasil, IDAF - VILA ACRE"
2024,RIO BRANCO,9,222,ESCOLA GOVERNADOR JOSÉ AUGUSTO,7,1732,"RIO BRANCO, Acre, Brasil, ESCOLA GOVERNADOR JOSÉ AUGUSTO"
2024,RIO BRANCO,9,75,IBAMA,10,1562,"RIO BRANCO, Acre, Brasil, IBAMA"
2024,RIO BRANCO,1,489,ESCOLA RURAL SÃO PEDRO I,1,2771,"RIO BRANCO, Acre, Brasil, ESCOLA RURAL SÃO PEDRO I"
2024,RIO BRANCO,1,178,SEINFRA - SECRETARIA DE ESTADO DE INFRAESTRUTURA,2,1589,"RIO BRANCO, Acre, Brasil, SEINFRA - SECRETARIA DE ESTADO DE INFRAESTRUTURA"
2024,RIO BRANCO,1,732,INSTITUTO DE EDUCACAO LOURENCO FILHO,10,3581,"RIO BRANCO, Acre, Brasil, INSTITUTO DE EDUCACAO LOURENCO FILHO"
2024,RIO BRANCO,1,674,ESCOLA BERTA VIEIRA DE ANDRADE,5,3379,"RIO BRANCO, Acre, Brasil, ESCOLA BERTA VIEIRA DE ANDRADE"
2024,RIO BRANCO,1,534,COLÉGIO MILITAR DOM PEDRO II,2,3840,"RIO BRANCO, Acre, Brasil, COLÉGIO MILITAR DOM PEDRO II"
2024,RIO BRANCO,9,444,ESCOLA ARACY CERQUEIRA,6,1694,"RIO BRANCO, Acre, Brasil, ESCOLA ARACY CERQUEIRA"
2024,RIO BRANCO,1,781,ESCOLA PADRE CARLOS CASAVECCHIA,4,3743,"RIO BRANCO, Acre, Brasil, ESCOLA PADRE CARLOS CASAVECCHIA"
2024,RIO BRANCO,1,10,PREFEITURA MUNICIPAL DE RIO BRANCO,8,1090,"RIO BRANCO, Acre, Brasil, PREFEITURA MUNICIPAL DE RIO BRANCO"
2024,RIO BRANCO,1,648,ESCOLA SAMUEL BARREIRA,7,3310,"RIO BRANCO, Acre, Brasil, ESCOLA SAMUEL BARREIRA"
2024,RIO BRANCO,9,110,ESCOLA MARIA RAIMUNDA BALBINO DA SILVA,11,1295,"RIO BRANCO, Acre, Brasil, ESCOLA MARIA RAIMUNDA BALBINO DA SILVA"
2024,RIO BRANCO,1,728,CEJA - SÃO FRANCISCO,2,3565,"RIO BRANCO, Acre, Brasil, CEJA - SÃO FRANCISCO"
2024,RIO BRANCO,1,14,CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS - CEJA CENTRO,10,1074,"RIO BRANCO, Acre, Brasil, CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS - CEJA CENTRO"
2024,RIO BRANCO,1,745,ESCOLA HUMBERTO SOARES,3,3492,"RIO BRANCO, Acre, Brasil, ESCOLA HUMBERTO SOARES"
2024,RIO BRANCO,1,727,CEJA - SÃO FRANCISCO,5,3565,"RIO BRANCO, Acre, Brasil, CEJA - SÃO FRANCISCO"
2024,RIO BRANCO,1,472,ESCOLA DUQUE DE CAXIAS,2,2720,"RIO BRANCO, Acre, Brasil, ESCOLA DUQUE DE CAXIAS"
2024,RIO BRANCO,9,35,ESCOLA MUNICIPAL ANGELINA GONÇALVES DE SOUZA,6,1040,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL ANGELINA GONÇALVES DE SOUZA"
2024,RIO BRANCO,9,23,ESCOLA FRANCISCO AUGUSTO BACURAU,5,1384,"RIO BRANCO, Acre, Brasil, ESCOLA FRANCISCO AUGUSTO BACURAU"
2024,RIO BRANCO,9,168,SECRETARIA DE EDUCAÇÃO E CULTURA,4,1112,"RIO BRANCO, Acre, Brasil, SECRETARIA DE EDUCAÇÃO E CULTURA"
2024,RIO BRANCO,1,751,COHAB-ACRE,7,3646,"RIO BRANCO, Acre, Brasil, COHAB-ACRE"
2024,RIO BRANCO,9,131,ESCOLA MUN PROF TEREZINHA MIGUÉIS (PROJ. FIGUEIRA - INCRA),2,1317,"RIO BRANCO, Acre, Brasil, ESCOLA MUN PROF TEREZINHA MIGUÉIS (PROJ. FIGUEIRA - INCRA)"
2024,RIO BRANCO,1,676,IDAF - AVIÁRIO,8,3387,"RIO BRANCO, Acre, Brasil, IDAF - AVIÁRIO"
2024,RIO BRANCO,9,189,ESCOLA PADRE DIOGO FEIJÓ,17,1082,"RIO BRANCO, Acre, Brasil, ESCOLA PADRE DIOGO FEIJÓ"
2024,RIO BRANCO,9,151,ESCOLA FRANCISCO AUGUSTO BACURAU,9,1384,"RIO BRANCO, Acre, Brasil, ESCOLA FRANCISCO AUGUSTO BACURAU"
2024,RIO BRANCO,9,229,ESCOLA JOÃO PAULO II,3,1252,"RIO BRANCO, Acre, Brasil, ESCOLA JOÃO PAULO II"
2024,RIO BRANCO,1,447,ESCOLA ZULEIDE PEREIRA DE SOUZA,5,1996,"RIO BRANCO, Acre, Brasil, ESCOLA ZULEIDE PEREIRA DE SOUZA"
2024,RIO BRANCO,1,708,ESCOLA HUMBERTO SOARES,2,3492,"RIO BRANCO, Acre, Brasil, ESCOLA HUMBERTO SOARES"
2024,RIO BRANCO,1,465,ESCOLA JOSE CHALUB LEITE,4,2577,"RIO BRANCO, Acre, Brasil, ESCOLA JOSE CHALUB LEITE"
2024,RIO BRANCO,9,157,ESCOLA INFANTIL MONTEIRO LOBATO,10,1368,"RIO BRANCO, Acre, Brasil, ESCOLA INFANTIL MONTEIRO LOBATO"
2024,RIO BRANCO,1,818,ESCOLA MAURICILA SANTANA,4,2780,"RIO BRANCO, Acre, Brasil, ESCOLA MAURICILA SANTANA"
2024,RIO BRANCO,1,507,CENTRO DE SAUDE CLAUDIA VITORINO,4,2836,"RIO BRANCO, Acre, Brasil, CENTRO DE SAUDE CLAUDIA VITORINO"
2024,RIO BRANCO,1,261,ESCOLA JOAO MARIANO,3,1856,"RIO BRANCO, Acre, Brasil, ESCOLA JOAO MARIANO"
2024,RIO BRANCO,9,346,CRECHE MUNICIPAL JAIRO JUNIOR,6,2151,"RIO BRANCO, Acre, Brasil, CRECHE MUNICIPAL JAIRO JUNIOR"
2024,RIO BRANCO,1,484,ESCOLA BENFICA,8,2674,"RIO BRANCO, Acre, Brasil, ESCOLA BENFICA"
2024,RIO BRANCO,1,791,ESCOLA MUNICIPAL CHICO MENDES,10,2933,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL CHICO MENDES"
2024,RIO BRANCO,9,41,ESCOLA NATALINO DA SILVEIRA BRITO,11,1074,"RIO BRANCO, Acre, Brasil, ESCOLA NATALINO DA SILVEIRA BRITO"
2024,RIO BRANCO,1,182,ESCOLA LOURIVAL PINHO,11,1643,"RIO BRANCO, Acre, Brasil, ESCOLA LOURIVAL PINHO"
2024,RIO BRANCO,1,824,ESCOLA PROFESSORA CLÍCIA GADELHA,8,3344,"RIO BRANCO, Acre, Brasil, ESCOLA PROFESSORA CLÍCIA GADELHA"
2024,RIO BRANCO,9,251,ESCOLA HENRIQUE LIMA,5,1201,"RIO BRANCO, Acre, Brasil, ESCOLA HENRIQUE LIMA"
2024,RIO BRANCO,9,226,ESCOLA ARMANDO NOGUEIRA,14,1678,"RIO BRANCO, Acre, Brasil, ESCOLA ARMANDO NOGUEIRA"
2024,RIO BRANCO,9,170,ESCOLA INFANTIL VALDIVA DE CASTRO DOS SANTOS,4,2038,"RIO BRANCO, Acre, Brasil, ESCOLA INFANTIL VALDIVA DE CASTRO DOS SANTOS"
2024,RIO BRANCO,9,311,ESCOLA TÉCNICA DE SAÚDE MARIA MOREIRA DA ROCHA,5,2410,"RIO BRANCO, Acre, Brasil, ESCOLA TÉCNICA DE SAÚDE MARIA MOREIRA DA ROCHA"
2024,RIO BRANCO,1,83,ESCOLA ESTADUAL PROFESSORA TEREZINHA MIGUÉIS,5,1295,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL PROFESSORA TEREZINHA MIGUÉIS"
2024,RIO BRANCO,1,779,ESCOLA PADRE CARLOS CASAVECCHIA,8,3743,"RIO BRANCO, Acre, Brasil, ESCOLA PADRE CARLOS CASAVECCHIA"
2024,RIO BRANCO,9,172,ESCOLA LUIZA BATISTA DE SOUZA,3,1066,"RIO BRANCO, Acre, Brasil, ESCOLA LUIZA BATISTA DE SOUZA"
2024,RIO BRANCO,1,813,ESCOLA ESTADUAL IZA MELLO,11,3433,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL IZA MELLO"
2024,RIO BRANCO,1,815,ESCOLA FREI ANDRÉ MARIA FICARELLI,4,3786,"RIO BRANCO, Acre, Brasil, ESCOLA FREI ANDRÉ MARIA FICARELLI"
2024,RIO BRANCO,1,564,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO - MAPA",5,3034,"RIO BRANCO, Acre, Brasil, MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO - MAPA"
2024,RIO BRANCO,9,18,ESCOLA FRANCISCO SALGADO FILHO,7,1031,"RIO BRANCO, Acre, Brasil, ESCOLA FRANCISCO SALGADO FILHO"
2024,RIO BRANCO,9,174,ESCOLA GOVERNADOR JOSÉ AUGUSTO,4,1732,"RIO BRANCO, Acre, Brasil, ESCOLA GOVERNADOR JOSÉ AUGUSTO"
2024,RIO BRANCO,9,316,ESCOLA ESTADUAL EDILSON FAÇANHA,5,1937,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL EDILSON FAÇANHA"
2024,RIO BRANCO,9,183,ESCOLA JUVENAL ANTUNES,3,1589,"RIO BRANCO, Acre, Brasil, ESCOLA JUVENAL ANTUNES"
2024,RIO BRANCO,1,816,ESCOLA MANOEL MACHADO,11,3093,"RIO BRANCO, Acre, Brasil, ESCOLA MANOEL MACHADO"
2024,RIO BRANCO,9,132,ESCOLA FRANCISCO DE PAULA LEITE OITICICA,6,1538,"RIO BRANCO, Acre, Brasil, ESCOLA FRANCISCO DE PAULA LEITE OITICICA"
2024,RIO BRANCO,9,149,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS - APAE,14,1430,"RIO BRANCO, Acre, Brasil, ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS - APAE"
2024,RIO BRANCO,1,248,SECRETARIA DE ESTADO DE MEIO AMBIENTE - SEMA,12,1694,"RIO BRANCO, Acre, Brasil, SECRETARIA DE ESTADO DE MEIO AMBIENTE - SEMA"
2024,RIO BRANCO,9,188,ESCOLA MUNICIPAL ANGELINA GONÇALVES DE SOUZA,6,1040,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL ANGELINA GONÇALVES DE SOUZA"
2024,RIO BRANCO,1,457,ESCOLA CLARISSE FECURY,1,3174,"RIO BRANCO, Acre, Brasil, ESCOLA CLARISSE FECURY"
2024,RIO BRANCO,1,570,ESCOLA CASTELO BRANCO,11,3255,"RIO BRANCO, Acre, Brasil, ESCOLA CASTELO BRANCO"
2024,RIO BRANCO,1,653,ESCOLA ESTADUAL RAIMUNDO HERMINIO DE MELO,9,3328,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL RAIMUNDO HERMINIO DE MELO"
2024,RIO BRANCO,1,439,ESCOLA ESTADUAL PROFESSORA TEREZINHA MIGUÉIS,4,1295,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL PROFESSORA TEREZINHA MIGUÉIS"
2024,RIO BRANCO,9,306,URAP - AUGUSTO HIDALGO DE LIMA,9,1759,"RIO BRANCO, Acre, Brasil, URAP - AUGUSTO HIDALGO DE LIMA"
2024,RIO BRANCO,1,753,INSTITUTO ÁGUIAS DO SABER,7,3859,"RIO BRANCO, Acre, Brasil, INSTITUTO ÁGUIAS DO SABER"
2024,RIO BRANCO,1,805,ESCOLA MUNICIPAL MONTE CASTELO,2,3247,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL MONTE CASTELO"
2024,RIO BRANCO,1,717,SENAC,7,3522,"RIO BRANCO, Acre, Brasil, SENAC"
2024,RIO BRANCO,9,289,ESCOLA ALMADA BRITO,3,1724,"RIO BRANCO, Acre, Brasil, ESCOLA ALMADA BRITO"
2024,RIO BRANCO,9,243,ESCOLA EST. DALVA DE SOUZA DAS NEVES (TRANSACREANA),4,2429,"RIO BRANCO, Acre, Brasil, ESCOLA EST. DALVA DE SOUZA DAS NEVES (TRANSACREANA)"
2024,RIO BRANCO,9,361,ESCOLA MUNICIPAL ANICE DIB JATENE,6,2208,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL ANICE DIB JATENE"
2024,RIO BRANCO,1,30,OCA RIO BRANCO,3,1066,"RIO BRANCO, Acre, Brasil, OCA RIO BRANCO"
2024,RIO BRANCO,1,77,ESCOLA MENINO JESUS,11,1279,"RIO BRANCO, Acre, Brasil, ESCOLA MENINO JESUS"
2024,RIO BRANCO,1,264,ESCOLA MENINO JESUS,9,1279,"RIO BRANCO, Acre, Brasil, ESCOLA MENINO JESUS"
2024,RIO BRANCO,1,401,SECRETARIA DE ESTADO DE EDUCAÇÃO (ANTIGO SEBRAE),9,1600,"RIO BRANCO, Acre, Brasil, SECRETARIA DE ESTADO DE EDUCAÇÃO (ANTIGO SEBRAE)"
2024,RIO BRANCO,1,789,ESCOLA PROF RAIMUNDA SILVA PARÁ,2,2895,"RIO BRANCO, Acre, Brasil, ESCOLA PROF RAIMUNDA SILVA PARÁ"
2024,RIO BRANCO,9,255,FUNDAÇÃO BRADESCO,8,1708,"RIO BRANCO, Acre, Brasil, FUNDAÇÃO BRADESCO"
2024,RIO BRANCO,1,729,ESCOLA MUNICIPAL LUIZA CARNEIRO DANTAS,6,3573,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL LUIZA CARNEIRO DANTAS"
2024,RIO BRANCO,1,464,SEST/SENAT,6,2690,"RIO BRANCO, Acre, Brasil, SEST/SENAT"
2024,RIO BRANCO,9,193,ESCOLA PÚBLICA ÁUREA PIRES,6,1163,"RIO BRANCO, Acre, Brasil, ESCOLA PÚBLICA ÁUREA PIRES"
2024,RIO BRANCO,9,218,FUNDAÇÃO BRADESCO,10,1708,"RIO BRANCO, Acre, Brasil, FUNDAÇÃO BRADESCO"
2024,RIO BRANCO,1,100,SEINFRA - SECRETARIA DE ESTADO DE INFRAESTRUTURA,3,1589,"RIO BRANCO, Acre, Brasil, SEINFRA - SECRETARIA DE ESTADO DE INFRAESTRUTURA"
2024,RIO BRANCO,1,775,COLÉGIO LATO SENSU,14,3735,"RIO BRANCO, Acre, Brasil, COLÉGIO LATO SENSU"
2024,RIO BRANCO,1,835,INSTITUTO DE EDUCACAO LOURENCO FILHO,11,3581,"RIO BRANCO, Acre, Brasil, INSTITUTO DE EDUCACAO LOURENCO FILHO"
2024,RIO BRANCO,9,387,ESCOLA ESTADUAL MARIA CHALUB LEITE,9,2305,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL MARIA CHALUB LEITE"
2024,RIO BRANCO,1,477,BIBLIOTECA PÚBLICA ESTADUAL,5,2488,"RIO BRANCO, Acre, Brasil, BIBLIOTECA PÚBLICA ESTADUAL"
2024,RIO BRANCO,1,7,TRIBUNAL REGIONAL DO TRABALHO - TRT,7,2461,"RIO BRANCO, Acre, Brasil, TRIBUNAL REGIONAL DO TRABALHO - TRT"
2024,RIO BRANCO,1,171,PALACIO DAS SECRETARIAS,8,1490,"RIO BRANCO, Acre, Brasil, PALACIO DAS SECRETARIAS"
2024,RIO BRANCO,9,268,ESCOLA MUNICIPAL JOSE POTYGUARA,10,1929,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL JOSE POTYGUARA"
2024,RIO BRANCO,1,539,ESCOLA DJANIRA BEZERRA DOS REIS,3,2860,"RIO BRANCO, Acre, Brasil, ESCOLA DJANIRA BEZERRA DOS REIS"
2024,RIO BRANCO,9,204,ESCOLA ARMANDO NOGUEIRA,6,1678,"RIO BRANCO, Acre, Brasil, ESCOLA ARMANDO NOGUEIRA"
2024,RIO BRANCO,9,337,ESCOLA PROFESSOR PEDRO MARTINELLO,3,2127,"RIO BRANCO, Acre, Brasil, ESCOLA PROFESSOR PEDRO MARTINELLO"
2024,RIO BRANCO,1,268,ESCOLA GEORGETE ELUAN KALUME,13,1929,"RIO BRANCO, Acre, Brasil, ESCOLA GEORGETE ELUAN KALUME"
2024,RIO BRANCO,9,84,FUNDAÇÃO DO BEM ESTAR SOCIAL DO ACRE - FUNBESA,7,1171,"RIO BRANCO, Acre, Brasil, FUNDAÇÃO DO BEM ESTAR SOCIAL DO ACRE - FUNBESA"
2024,RIO BRANCO,9,319,ESCOLA SAO FRANCISCO DE ASSIS,6,2062,"RIO BRANCO, Acre, Brasil, ESCOLA SAO FRANCISCO DE ASSIS"
2024,RIO BRANCO,1,715,SENAC,8,3522,"RIO BRANCO, Acre, Brasil, SENAC"
2024,RIO BRANCO,1,830,CRECHE MARIA ESTELA MARQUES,12,3794,"RIO BRANCO, Acre, Brasil, CRECHE MARIA ESTELA MARQUES"
2024,RIO BRANCO,1,385,ESCOLA ELIAS MANSOUR,3,2526,"RIO BRANCO, Acre, Brasil, ESCOLA ELIAS MANSOUR"
2024,RIO BRANCO,1,568,ESCOLA MUNICIPAL MONTE CASTELO,3,3247,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL MONTE CASTELO"
2024,RIO BRANCO,1,337,ESCOLA JOAO MARIANO,3,1856,"RIO BRANCO, Acre, Brasil, ESCOLA JOAO MARIANO"
2024,RIO BRANCO,9,55,SECRETARIA DE EDUCAÇÃO E CULTURA,4,1112,"RIO BRANCO, Acre, Brasil, SECRETARIA DE EDUCAÇÃO E CULTURA"
2024,RIO BRANCO,9,375,CONAB - COMPANHIA NACIONAL DE ABASTECIMENTO,7,2259,"RIO BRANCO, Acre, Brasil, CONAB - COMPANHIA NACIONAL DE ABASTECIMENTO"
2024,RIO BRANCO,9,350,DEFENSORIA PÚBLICA DO ESTADO - DPE,2,2364,"RIO BRANCO, Acre, Brasil, DEFENSORIA PÚBLICA DO ESTADO - DPE"
2024,RIO BRANCO,1,523,UNIDADE DE SAÚDE MARIA DE JESUS DE ANDRADE,2,2950,"RIO BRANCO, Acre, Brasil, UNIDADE DE SAÚDE MARIA DE JESUS DE ANDRADE"
2024,RIO BRANCO,1,490,ESCOLA SANTA MARIA II,4,2801,"RIO BRANCO, Acre, Brasil, ESCOLA SANTA MARIA II"
2024,RIO BRANCO,1,481,ESCOLA SANTO ANTONIO II,10,2666,"RIO BRANCO, Acre, Brasil, ESCOLA SANTO ANTONIO II"
2024,RIO BRANCO,1,426,ESCOLA ELIAS MANSOUR,1,2526,"RIO BRANCO, Acre, Brasil, ESCOLA ELIAS MANSOUR"
2024,RIO BRANCO,1,803,ESCOLA ZULEIDE PEREIRA DE SOUZA,5,1996,"RIO BRANCO, Acre, Brasil, ESCOLA ZULEIDE PEREIRA DE SOUZA"
2024,RIO BRANCO,9,288,ESCOLA MUNICIPAL JOSE POTYGUARA,4,1929,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL JOSE POTYGUARA"
2024,RIO BRANCO,9,283,ESCOLA ARMANDO NOGUEIRA,7,1678,"RIO BRANCO, Acre, Brasil, ESCOLA ARMANDO NOGUEIRA"
2024,RIO BRANCO,9,138,ESCOLA PÚBLICA RAIMUNDO GOMES DE OLIVEIRA,7,1333,"RIO BRANCO, Acre, Brasil, ESCOLA PÚBLICA RAIMUNDO GOMES DE OLIVEIRA"
2024,RIO BRANCO,9,333,ESCOLA DE ENSINO FUNDAMENTAL DO SERVIÇO SOCIAL DA INDÚSTRIA - SESI,5,2100,"RIO BRANCO, Acre, Brasil, ESCOLA DE ENSINO FUNDAMENTAL DO SERVIÇO SOCIAL DA INDÚSTRIA - SESI"
2024,RIO BRANCO,1,533,SENAI,14,2054,"RIO BRANCO, Acre, Brasil, SENAI"
2024,RIO BRANCO,9,279,ESCOLA ESTADUAL MAJOR JOÃO CÂNCIO,5,2003,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL MAJOR JOÃO CÂNCIO"
2024,RIO BRANCO,9,374,UNIDADE DE SAÚDE DA FAMÍLIA ELPÍDIO MOREIRA SOUZA,5,2240,"RIO BRANCO, Acre, Brasil, UNIDADE DE SAÚDE DA FAMÍLIA ELPÍDIO MOREIRA SOUZA"
2024,RIO BRANCO,1,163,PALACIO DAS SECRETARIAS,6,1490,"RIO BRANCO, Acre, Brasil, PALACIO DAS SECRETARIAS"
2024,RIO BRANCO,1,451,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA E TRANSPORTE - DNIT,4,2585,"RIO BRANCO, Acre, Brasil, DEPARTAMENTO NACIONAL DE INFRAESTRUTURA E TRANSPORTE - DNIT"
2024,RIO BRANCO,1,190,INSTITUTO SAO JOSE,4,1694,"RIO BRANCO, Acre, Brasil, INSTITUTO SAO JOSE"
2024,RIO BRANCO,1,93,ESCOLA PROFESSOR JOSÉ RODRIGUES LEITE (ÉTICA),4,1317,"RIO BRANCO, Acre, Brasil, ESCOLA PROFESSOR JOSÉ RODRIGUES LEITE (ÉTICA)"
2024,RIO BRANCO,9,153,COLÉGIO ALTERNATIVO,12,1422,"RIO BRANCO, Acre, Brasil, COLÉGIO ALTERNATIVO"
2024,RIO BRANCO,9,203,ESCOLA ACREANA DE MÚSICA (ANT CENTRO CULTURAL),8,1767,"RIO BRANCO, Acre, Brasil, ESCOLA ACREANA DE MÚSICA (ANT CENTRO CULTURAL)"
2024,RIO BRANCO,1,694,CENTRO DE SAÚDE VILA IVONETE,2,3450,"RIO BRANCO, Acre, Brasil, CENTRO DE SAÚDE VILA IVONETE"
2024,RIO BRANCO,1,686,ESCOLA LINDAURA MARTINS LEITÃO,4,3425,"RIO BRANCO, Acre, Brasil, ESCOLA LINDAURA MARTINS LEITÃO"
2024,RIO BRANCO,1,726,ESCOLA AGNALDO MORENO (ANTIGA MARILENA MANSOUR),1,3557,"RIO BRANCO, Acre, Brasil, ESCOLA AGNALDO MORENO (ANTIGA MARILENA MANSOUR)"
2024,RIO BRANCO,9,171,ESCOLA JOÃO PAULO I,8,1236,"RIO BRANCO, Acre, Brasil, ESCOLA JOÃO PAULO I"
2024,RIO BRANCO,9,331,ESCOLA DE ENSINO FUNDAMENTAL DO SERVIÇO SOCIAL DA INDÚSTRIA - SESI,7,2100,"RIO BRANCO, Acre, Brasil, ESCOLA DE ENSINO FUNDAMENTAL DO SERVIÇO SOCIAL DA INDÚSTRIA - SESI"
2024,RIO BRANCO,1,159,INSTITUTO IMACULADA CONCEICAO - CENEC,6,1465,"RIO BRANCO, Acre, Brasil, INSTITUTO IMACULADA CONCEICAO - CENEC"
2024,RIO BRANCO,9,404,UNIMETA - ESTÁCIO,2,2020,"RIO BRANCO, Acre, Brasil, UNIMETA - ESTÁCIO"
2024,RIO BRANCO,1,649,ESCOLA ESTADUAL RAIMUNDO HERMINIO DE MELO,16,3328,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL RAIMUNDO HERMINIO DE MELO"
2024,RIO BRANCO,1,659,ESCOLA PROFESSORA CLÍCIA GADELHA,8,3344,"RIO BRANCO, Acre, Brasil, ESCOLA PROFESSORA CLÍCIA GADELHA"
2024,RIO BRANCO,9,44,TRIBUNAL DE CONTAS DO ESTADO DO ACRE,12,1490,"RIO BRANCO, Acre, Brasil, TRIBUNAL DE CONTAS DO ESTADO DO ACRE"
2024,RIO BRANCO,1,667,ESCOLA  MOZART DONIZETE,5,3360,"RIO BRANCO, Acre, Brasil, ESCOLA  MOZART DONIZETE"
2024,RIO BRANCO,1,758,ESCOLA LUIZ DE CARVALHO FONTENELLE,9,3662,"RIO BRANCO, Acre, Brasil, ESCOLA LUIZ DE CARVALHO FONTENELLE"
2024,RIO BRANCO,9,463,ESCOLA PROFESSOR PEDRO MARTINELLO,3,2127,"RIO BRANCO, Acre, Brasil, ESCOLA PROFESSOR PEDRO MARTINELLO"
2024,RIO BRANCO,1,755,ESCOLA DOM GIOCONDO MARIA GROTTI,7,3638,"RIO BRANCO, Acre, Brasil, ESCOLA DOM GIOCONDO MARIA GROTTI"
2024,RIO BRANCO,9,98,ESCOLA CLÍNIO BRANDÃO,5,1244,"RIO BRANCO, Acre, Brasil, ESCOLA CLÍNIO BRANDÃO"
2024,RIO BRANCO,9,78,ESCOLA JOSÉ RIBAMAR BATISTA,7,1570,"RIO BRANCO, Acre, Brasil, ESCOLA JOSÉ RIBAMAR BATISTA"
2024,RIO BRANCO,1,679,PROCURADORIA GERAL DO ESTADO DO ACRE - PGE/AC,4,3697,"RIO BRANCO, Acre, Brasil, PROCURADORIA GERAL DO ESTADO DO ACRE - PGE/AC"
2024,RIO BRANCO,9,46,ESCOLA PADRE DIOGO FEIJÓ,18,1082,"RIO BRANCO, Acre, Brasil, ESCOLA PADRE DIOGO FEIJÓ"
2024,RIO BRANCO,1,792,INSTITUTO FEDERAL DO ACRE - IFAC,4,3751,"RIO BRANCO, Acre, Brasil, INSTITUTO FEDERAL DO ACRE - IFAC"
2024,RIO BRANCO,1,174,ESCOLA ROBERTO SANCHES MUBARAC,6,1872,"RIO BRANCO, Acre, Brasil, ESCOLA ROBERTO SANCHES MUBARAC"
2024,RIO BRANCO,9,313,UFAC - UNIVERSIDADE FEDERAL DO ACRE,3,1198,"RIO BRANCO, Acre, Brasil, UFAC - UNIVERSIDADE FEDERAL DO ACRE"
2024,RIO BRANCO,9,158,ESCOLA TANCREDO NEVES,5,1104,"RIO BRANCO, Acre, Brasil, ESCOLA TANCREDO NEVES"
2024,RIO BRANCO,9,324,ESCOLA MUNICIPAL INFANTIL FRANCISCA ARAGAO DA SILVA,3,2089,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL INFANTIL FRANCISCA ARAGAO DA SILVA"
