DT_GERACAO,HH_GERACAO,AA_ELEICAO,SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,NR_SECAO,NR_LOCAL_VOTACAO,NM_LOCAL_VOTACAO,DS_ENDERECO,NM_BAIRRO,NR_CEP,LATITUDE,LONGITUDE,DS_SITU_LOCAL_VOTACAO,DS_SITU_SECAO,DS_SITU_SECAO_ACESSIBILIDADE,QT_ELEITOR_SECAO,QT_ELEITOR_ELEICAO_FEDERAL,QT_ELEITOR_ELEICAO_ESTADUAL,ID_SECAO_2026,ID_LOCAL_2026,TERRITORIO_2026,RURAL_IDENTIFICADA,FONTE_CLASSIFICACAO_TERRITORIAL,CONFIANCA_CLASSIFICACAO_TERRITORIAL,LOCAL_ATIVO
03/08/2026,06:28:06,2026,AC,01112,EPITACIOLÂNDIA,6,156,1368,ESCOLA BELO PORVIR,"ESTRADA FONTINELE DE CASTRO - LOTEAMENTO CRUZEIRO DO SUL, QD 7 E 8",FONTINELE DE CASTRO,69934000,-11.03563796,-68.74408799,ATIVO,ATIVO,Sem acessibilidade,273,273,273,01112|6|156,01112|6|1368,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01112,EPITACIOLÂNDIA,6,164,1368,ESCOLA BELO PORVIR,"ESTRADA FONTINELE DE CASTRO - LOTEAMENTO CRUZEIRO DO SUL, QD 7 E 8",FONTINELE DE CASTRO,69934000,-11.03563796,-68.74408799,ATIVO,ATIVO,Sem acessibilidade,276,276,276,01112|6|164,01112|6|1368,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01112,EPITACIOLÂNDIA,6,26,1392,ESCOLA INFANTIL COSMA DE AZEVEDO MARQUES ,RUA PRESIDENTE COSTA E SILVA,SATEL,69934000,-11.02028753,-68.74632714,ATIVO,ATIVO,Sem acessibilidade,201,201,201,01112|6|26,01112|6|1392,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01112,EPITACIOLÂNDIA,6,145,1392,ESCOLA INFANTIL COSMA DE AZEVEDO MARQUES ,RUA PRESIDENTE COSTA E SILVA,SATEL,69934000,-11.02028753,-68.74632714,ATIVO,ATIVO,Sem acessibilidade,158,158,158,01112|6|145,01112|6|1392,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01112,EPITACIOLÂNDIA,6,65,1406,ESCOLA SEBASTIÃO BRANDÃO DO NASCIMENTO,"RUA CAPITÃO PEDRO VASCONCELOS, N 265, AEROPORTO",AEROPORTO,69934000,-11.03024829,-68.73876893,ATIVO,ATIVO,Com acessibilidade,291,291,291,01112|6|65,01112|6|1406,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01112,EPITACIOLÂNDIA,6,147,1406,ESCOLA SEBASTIÃO BRANDÃO DO NASCIMENTO,"RUA CAPITÃO PEDRO VASCONCELOS, N 265, AEROPORTO",AEROPORTO,69934000,-11.03024829,-68.73876893,ATIVO,ATIVO,Com acessibilidade,288,288,288,01112|6|147,01112|6|1406,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01112,EPITACIOLÂNDIA,6,101,1414,ESCOLA JOSÉ JOAQUIM MEIRELES,"RAMAL DO SILVA/SEVERINO, SERINGAL PORVIR VELHO, COLOCAÇÃO BOA ÁGUA",ZONA RURAL,69934000,-10.85711004,-68.6723581,ATIVO,ATIVO,Sem acessibilidade,293,293,293,01112|6|101,01112|6|1414,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01112,EPITACIOLÂNDIA,6,98,1422,NÚCLEO DE BASE PORONGABA,"BR 317, KM 05, MAIS 28 KM DE RAMAL.",ZONA RURAL,69934000,-10.8096638,-68.77498504,ATIVO,ATIVO,Sem acessibilidade,195,195,195,01112|6|98,01112|6|1422,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01112,EPITACIOLÂNDIA,6,160,1430,ESCOLA MARIA ESTER DE OLIVEIRA,"BR 317, KM13 MAIS 30 RAMAL DO PORONGABA, NUCLEO SAO SEBASTIAO.",ZONA RURAL,69934000,-10.74801255,-68.73580283,ATIVO,ATIVO,Sem acessibilidade,165,165,165,01112|6|160,01112|6|1430,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01112,EPITACIOLÂNDIA,6,162,1449,SECRETARIA MUNICIPAL DE MEIO AMBIENTE E TURISMO DE EPITACIOLÂNDIA,"RUA MADRE PAULINA, S/N",AEROPORTO,69934000,-11.02903639,-68.73844371,ATIVO,ATIVO,Sem acessibilidade,293,293,293,01112|6|162,01112|6|1449,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01112,EPITACIOLÂNDIA,6,167,1465,CENTRO DO IDOSO DE EPITACIOLÂNDIA,"BR 317, KM 01",VILA VITÓRIA,69934000,-11.03108791,-68.73242634,ATIVO,ATIVO,Sem acessibilidade,155,0,0,01112|6|167,01112|6|1465,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01112,EPITACIOLÂNDIA,6,168,1465,CENTRO DO IDOSO DE EPITACIOLÂNDIA,"BR 317, KM 01",VILA VITÓRIA,69934000,-11.03108791,-68.73242634,ATIVO,ATIVO,Sem acessibilidade,146,301,301,01112|6|168,01112|6|1465,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01112,EPITACIOLÂNDIA,6,148,1473,ESCOLA MUNICIPAL PEQUENO PRÍNCIPE,"RUA DUQUE DE CAXIAS, 425",LIBERDADE,69934000,-11.0239961,-68.73727846,ATIVO,ATIVO,Com acessibilidade,293,293,293,01112|6|148,01112|6|1473,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01112,EPITACIOLÂNDIA,6,159,1473,ESCOLA MUNICIPAL PEQUENO PRÍNCIPE,"RUA DUQUE DE CAXIAS, 425",LIBERDADE,69934000,-11.0239961,-68.73727846,ATIVO,ATIVO,Sem acessibilidade,293,293,293,01112|6|159,01112|6|1473,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,2,1031,ESCOLA DE SEGUNDO GRAU JOSE GURGEL RABELO,"RUA JOÃO AMBRÓZIO TAVEIRA, 80",CIDADE NOVA,69960000,-8.1658582,-70.3503956,ATIVO,ATIVO,Sem acessibilidade,294,294,294,01139|7|2,01139|7|1031,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,3,1031,ESCOLA DE SEGUNDO GRAU JOSE GURGEL RABELO,"RUA JOÃO AMBRÓZIO TAVEIRA, 80",CIDADE NOVA,69960000,-8.1658582,-70.3503956,ATIVO,ATIVO,Sem acessibilidade,290,290,290,01139|7|3,01139|7|1031,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,4,1031,ESCOLA DE SEGUNDO GRAU JOSE GURGEL RABELO,"RUA JOÃO AMBRÓZIO TAVEIRA, 80",CIDADE NOVA,69960000,-8.1658582,-70.3503956,ATIVO,ATIVO,Sem acessibilidade,291,291,291,01139|7|4,01139|7|1031,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,5,1031,ESCOLA DE SEGUNDO GRAU JOSE GURGEL RABELO,"RUA JOÃO AMBRÓZIO TAVEIRA, 80",CIDADE NOVA,69960000,-8.1658582,-70.3503956,ATIVO,ATIVO,Sem acessibilidade,292,292,292,01139|7|5,01139|7|1031,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,20,1031,ESCOLA DE SEGUNDO GRAU JOSE GURGEL RABELO,"RUA JOÃO AMBRÓZIO TAVEIRA, 80",CIDADE NOVA,69960000,-8.1658582,-70.3503956,ATIVO,ATIVO,Sem acessibilidade,295,295,295,01139|7|20,01139|7|1031,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,21,1031,ESCOLA DE SEGUNDO GRAU JOSE GURGEL RABELO,"RUA JOÃO AMBRÓZIO TAVEIRA, 80",CIDADE NOVA,69960000,-8.1658582,-70.3503956,ATIVO,ATIVO,Sem acessibilidade,295,295,295,01139|7|21,01139|7|1031,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,22,1031,ESCOLA DE SEGUNDO GRAU JOSE GURGEL RABELO,"RUA JOÃO AMBRÓZIO TAVEIRA, 80",CIDADE NOVA,69960000,-8.1658582,-70.3503956,ATIVO,ATIVO,Sem acessibilidade,289,289,289,01139|7|22,01139|7|1031,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,23,1031,ESCOLA DE SEGUNDO GRAU JOSE GURGEL RABELO,"RUA JOÃO AMBRÓZIO TAVEIRA, 80",CIDADE NOVA,69960000,-8.1658582,-70.3503956,ATIVO,ATIVO,Sem acessibilidade,293,293,293,01139|7|23,01139|7|1031,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,42,1031,ESCOLA DE SEGUNDO GRAU JOSE GURGEL RABELO,"RUA JOÃO AMBRÓZIO TAVEIRA, 80",CIDADE NOVA,69960000,-8.1658582,-70.3503956,ATIVO,ATIVO,Sem acessibilidade,289,289,289,01139|7|42,01139|7|1031,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,58,1031,ESCOLA DE SEGUNDO GRAU JOSE GURGEL RABELO,"RUA JOÃO AMBRÓZIO TAVEIRA, 80",CIDADE NOVA,69960000,-8.1658582,-70.3503956,ATIVO,ATIVO,Sem acessibilidade,288,288,288,01139|7|58,01139|7|1031,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,6,1040,GINASIO IMACULADA CONCEICAO,"RUA GETULIO VARGAS, N. 302, CENTRO",CENTRO,69960000,-8.1684586,-70.3562596,ATIVO,ATIVO,Sem acessibilidade,213,213,213,01139|7|6,01139|7|1040,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,7,1040,GINASIO IMACULADA CONCEICAO,"RUA GETULIO VARGAS, N. 302, CENTRO",CENTRO,69960000,-8.1684586,-70.3562596,ATIVO,ATIVO,Sem acessibilidade,210,210,210,01139|7|7,01139|7|1040,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,8,1040,GINASIO IMACULADA CONCEICAO,"RUA GETULIO VARGAS, N. 302, CENTRO",CENTRO,69960000,-8.1684586,-70.3562596,ATIVO,ATIVO,Sem acessibilidade,208,208,208,01139|7|8,01139|7|1040,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,9,1040,GINASIO IMACULADA CONCEICAO,"RUA GETULIO VARGAS, N. 302, CENTRO",CENTRO,69960000,-8.1684586,-70.3562596,ATIVO,ATIVO,Sem acessibilidade,207,207,207,01139|7|9,01139|7|1040,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,10,1040,GINASIO IMACULADA CONCEICAO,"RUA GETULIO VARGAS, N. 302, CENTRO",CENTRO,69960000,-8.1684586,-70.3562596,ATIVO,ATIVO,Sem acessibilidade,211,211,211,01139|7|10,01139|7|1040,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,36,1040,GINASIO IMACULADA CONCEICAO,"RUA GETULIO VARGAS, N. 302, CENTRO",CENTRO,69960000,-8.1684586,-70.3562596,ATIVO,ATIVO,Sem acessibilidade,203,203,203,01139|7|36,01139|7|1040,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,1,1058,GRUPO ESCOLAR PREFEITO RAIMUNDO AUGUSTO DE ARAUJO,"PRACA TRES PODERES, N. 13, CENTRO",CENTRO,69960000,-8.1619004,-70.3500563,ATIVO,ATIVO,Sem acessibilidade,271,271,271,01139|7|1,01139|7|1058,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,11,1058,GRUPO ESCOLAR PREFEITO RAIMUNDO AUGUSTO DE ARAUJO,"PRACA TRES PODERES, N. 13, CENTRO",CENTRO,69960000,-8.1619004,-70.3500563,ATIVO,ATIVO,Sem acessibilidade,269,269,269,01139|7|11,01139|7|1058,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,12,1058,GRUPO ESCOLAR PREFEITO RAIMUNDO AUGUSTO DE ARAUJO,"PRACA TRES PODERES, N. 13, CENTRO",CENTRO,69960000,-8.1619004,-70.3500563,ATIVO,ATIVO,Sem acessibilidade,271,271,271,01139|7|12,01139|7|1058,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,13,1058,GRUPO ESCOLAR PREFEITO RAIMUNDO AUGUSTO DE ARAUJO,"PRACA TRES PODERES, N. 13, CENTRO",CENTRO,69960000,-8.1619004,-70.3500563,ATIVO,ATIVO,Sem acessibilidade,268,268,268,01139|7|13,01139|7|1058,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,14,1058,GRUPO ESCOLAR PREFEITO RAIMUNDO AUGUSTO DE ARAUJO,"PRACA TRES PODERES, N. 13, CENTRO",CENTRO,69960000,-8.1619004,-70.3500563,ATIVO,ATIVO,Sem acessibilidade,273,273,273,01139|7|14,01139|7|1058,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,15,1058,GRUPO ESCOLAR PREFEITO RAIMUNDO AUGUSTO DE ARAUJO,"PRACA TRES PODERES, N. 13, CENTRO",CENTRO,69960000,-8.1619004,-70.3500563,ATIVO,ATIVO,Sem acessibilidade,271,271,271,01139|7|15,01139|7|1058,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,19,1058,GRUPO ESCOLAR PREFEITO RAIMUNDO AUGUSTO DE ARAUJO,"PRACA TRES PODERES, N. 13, CENTRO",CENTRO,69960000,-8.1619004,-70.3500563,ATIVO,ATIVO,Sem acessibilidade,272,272,272,01139|7|19,01139|7|1058,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,32,1058,GRUPO ESCOLAR PREFEITO RAIMUNDO AUGUSTO DE ARAUJO,"PRACA TRES PODERES, N. 13, CENTRO",CENTRO,69960000,-8.1619004,-70.3500563,ATIVO,ATIVO,Sem acessibilidade,270,270,270,01139|7|32,01139|7|1058,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,33,1058,GRUPO ESCOLAR PREFEITO RAIMUNDO AUGUSTO DE ARAUJO,"PRACA TRES PODERES, N. 13, CENTRO",CENTRO,69960000,-8.1619004,-70.3500563,ATIVO,ATIVO,Sem acessibilidade,273,273,273,01139|7|33,01139|7|1058,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,17,1074,COMPLEXO ESCOLAR NANZIO MAGALHAES,RUA CORNELIO DE OLIVEIRA LIMA S/N,CIDADE NOVA,69960000,-8.1675742,-70.3505293,ATIVO,ATIVO,Sem acessibilidade,291,291,291,01139|7|17,01139|7|1074,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,18,1074,COMPLEXO ESCOLAR NANZIO MAGALHAES,RUA CORNELIO DE OLIVEIRA LIMA S/N,CIDADE NOVA,69960000,-8.1675742,-70.3505293,ATIVO,ATIVO,Sem acessibilidade,288,288,288,01139|7|18,01139|7|1074,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,24,1074,COMPLEXO ESCOLAR NANZIO MAGALHAES,RUA CORNELIO DE OLIVEIRA LIMA S/N,CIDADE NOVA,69960000,-8.1675742,-70.3505293,ATIVO,ATIVO,Sem acessibilidade,288,288,288,01139|7|24,01139|7|1074,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,35,1074,COMPLEXO ESCOLAR NANZIO MAGALHAES,RUA CORNELIO DE OLIVEIRA LIMA S/N,CIDADE NOVA,69960000,-8.1675742,-70.3505293,ATIVO,ATIVO,Sem acessibilidade,293,293,293,01139|7|35,01139|7|1074,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,38,1074,COMPLEXO ESCOLAR NANZIO MAGALHAES,RUA CORNELIO DE OLIVEIRA LIMA S/N,CIDADE NOVA,69960000,-8.1675742,-70.3505293,ATIVO,ATIVO,Sem acessibilidade,291,291,291,01139|7|38,01139|7|1074,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,59,1074,COMPLEXO ESCOLAR NANZIO MAGALHAES,RUA CORNELIO DE OLIVEIRA LIMA S/N,CIDADE NOVA,69960000,-8.1675742,-70.3505293,ATIVO,ATIVO,Sem acessibilidade,291,291,291,01139|7|59,01139|7|1074,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,25,1112,ESCOLA FRANCISCO NUNES LEITÃO,"RUA JOSÉ PORFÍRIO, S/N, SEGUNDO DISTRITO",SEGUNDO DISTRITO,69960000,-8.1703655,-70.3500184,ATIVO,ATIVO,Sem acessibilidade,251,251,251,01139|7|25,01139|7|1112,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,26,1112,ESCOLA FRANCISCO NUNES LEITÃO,"RUA JOSÉ PORFÍRIO, S/N, SEGUNDO DISTRITO",SEGUNDO DISTRITO,69960000,-8.1703655,-70.3500184,ATIVO,ATIVO,Sem acessibilidade,248,248,248,01139|7|26,01139|7|1112,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,43,1112,ESCOLA FRANCISCO NUNES LEITÃO,"RUA JOSÉ PORFÍRIO, S/N, SEGUNDO DISTRITO",SEGUNDO DISTRITO,69960000,-8.1703655,-70.3500184,ATIVO,ATIVO,Sem acessibilidade,244,244,244,01139|7|43,01139|7|1112,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,60,1112,ESCOLA FRANCISCO NUNES LEITÃO,"RUA JOSÉ PORFÍRIO, S/N, SEGUNDO DISTRITO",SEGUNDO DISTRITO,69960000,-8.1703655,-70.3500184,ATIVO,ATIVO,Sem acessibilidade,251,251,251,01139|7|60,01139|7|1112,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,30,1147,PRE-ESCOLAR TOPPO GIGGIO,RUA ANASTACIO BARROSO 228,CENTRO,69960000,-8.1683515,-70.3436101,ATIVO,ATIVO,Sem acessibilidade,274,274,274,01139|7|30,01139|7|1147,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,31,1147,PRE-ESCOLAR TOPPO GIGGIO,RUA ANASTACIO BARROSO 228,CENTRO,69960000,-8.1683515,-70.3436101,ATIVO,ATIVO,Sem acessibilidade,268,268,268,01139|7|31,01139|7|1147,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,34,1163,ESCOLA VICENTE CELSO BRANDAO,"TRAVESSA PEDRO ALEXANDRINO, N. 1623, BELA VISTA",BELA VISTA,69960000,-8.1589192,-70.3517991,ATIVO,ATIVO,Sem acessibilidade,338,338,338,01139|7|34,01139|7|1163,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,37,1163,ESCOLA VICENTE CELSO BRANDAO,"TRAVESSA PEDRO ALEXANDRINO, N. 1623, BELA VISTA",BELA VISTA,69960000,-8.1589192,-70.3517991,ATIVO,ATIVO,Sem acessibilidade,341,341,341,01139|7|37,01139|7|1163,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,39,1163,ESCOLA VICENTE CELSO BRANDAO,"TRAVESSA PEDRO ALEXANDRINO, N. 1623, BELA VISTA",BELA VISTA,69960000,-8.1589192,-70.3517991,ATIVO,ATIVO,Sem acessibilidade,342,342,342,01139|7|39,01139|7|1163,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,51,1163,ESCOLA VICENTE CELSO BRANDAO,"TRAVESSA PEDRO ALEXANDRINO, N. 1623, BELA VISTA",BELA VISTA,69960000,-8.1589192,-70.3517991,ATIVO,ATIVO,Sem acessibilidade,337,337,337,01139|7|51,01139|7|1163,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,64,1163,ESCOLA VICENTE CELSO BRANDAO,"TRAVESSA PEDRO ALEXANDRINO, N. 1623, BELA VISTA",BELA VISTA,69960000,-8.1589192,-70.3517991,ATIVO,ATIVO,Sem acessibilidade,342,342,342,01139|7|64,01139|7|1163,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,80,1163,ESCOLA VICENTE CELSO BRANDAO,"TRAVESSA PEDRO ALEXANDRINO, N. 1623, BELA VISTA",BELA VISTA,69960000,-8.1589192,-70.3517991,ATIVO,ATIVO,Sem acessibilidade,339,339,339,01139|7|80,01139|7|1163,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,84,1163,ESCOLA VICENTE CELSO BRANDAO,"TRAVESSA PEDRO ALEXANDRINO, N. 1623, BELA VISTA",BELA VISTA,69960000,-8.1589192,-70.3517991,ATIVO,ATIVO,Sem acessibilidade,341,341,341,01139|7|84,01139|7|1163,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,89,1163,ESCOLA VICENTE CELSO BRANDAO,"TRAVESSA PEDRO ALEXANDRINO, N. 1623, BELA VISTA",BELA VISTA,69960000,-8.1589192,-70.3517991,ATIVO,ATIVO,Sem acessibilidade,341,341,341,01139|7|89,01139|7|1163,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,41,1171,ESCOLA DE ENSINO FUNDAMENTAL SEVERINO CORDEIRO,AVENIDA ASSIS DE VASCONCELOS 516,ESPERANÇA,69960000,-8.167036,-70.3442035,ATIVO,ATIVO,Sem acessibilidade,338,338,338,01139|7|41,01139|7|1171,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01139,FEIJÓ,7,44,1171,ESCOLA DE ENSINO FUNDAMENTAL SEVERINO CORDEIRO,AVENIDA ASSIS DE VASCONCELOS 516,ESPERANÇA,69960000,-8.167036,-70.3442035,ATIVO,ATIVO,Sem acessibilidade,335,335,335,01139|7|44,01139|7|1171,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
